t,x,y,lum
24.41666667,24.87332377,-17.22059779,202.5149842
24.45833333,24.30445538,-16.86646673,201.5835714
24.5,23.81014039,-16.19919079,202.187346
24.54166667,23.13396028,-15.80449119,201.5208481
24.58333333,22.70666002,-15.25392331,201.8526309
24.625,22.18778381,-14.95520306,201.6883323
24.66666667,21.84957738,-14.35159542,202.3825285
24.70833333,21.25165745,-14.06443897,201.8220127
24.75,20.90705403,-13.42896426,202.5543608
24.79166667,20.17033949,-13.06130457,201.1935591
24.83333333,19.68297948,-12.43442944,202.0660601
24.875,19.10281861,-12.10304428,201.5237083
24.91666667,18.58909085,-11.7589135,202.2362704
24.95833333,18.03445956,-11.21102228,203.3564359
25,17.26866146,-10.81119331,203.1575746
25.04166667,16.88793408,-10.17838207,203.3998794
25.08333333,16.17898868,-9.894346324,201.9659528
25.125,15.77323104,-9.272333478,202.2479686
25.16666667,15.11931864,-9.040864611,201.2626203
25.20833333,14.51112699,-8.487868106,203.3451492
25.25,13.96355867,-8.162690998,201.7413183
25.29166667,13.24170154,-7.853061605,202.7519206
25.33333333,12.89105032,-7.233880197,203.1609016
25.375,12.20094916,-7.035660395,202.8300662
25.41666667,11.63828938,-6.638061461,202.6828698
25.45833333,11.06756597,-6.242123635,202.0514936
25.5,10.49911064,-5.991154695,202.8894778
25.54166667,10.01265295,-5.584685195,202.6863269
25.58333333,9.315455489,-5.212163503,202.9455492
25.625,8.801433071,-4.918627289,202.4846899
25.66666667,8.093557964,-4.26111275,203.1199369
25.70833333,7.520979976,-4.068267502,201.4519652
25.75,7.038049496,-3.829060103,202.027984
25.79166667,6.338897354,-3.313636188,201.7906063
25.83333333,5.891169642,-3.133337081,201.6167029
25.875,5.147145697,-2.937942443,202.3901792
25.91666667,4.577153093,-2.43160012,202.5552019
25.95833333,4.055344587,-2.185001095,201.5209809
26,3.33670667,-2.008056418,202.5137111
26.04166667,2.752143628,-1.498857614,202.9620032
26.08333333,2.02679593,-1.163336915,201.9722129
26.125,1.30778479,-0.9890646346,201.7134667
26.16666667,0.897007801,-0.670054144,202.0656646
26.20833333,0.167308449,-0.2934294881,202.0266063
26.25,-0.7123488569,-0.1099366302,201.4393513
26.33333333,-1.831859695,0.5140037047,202.2503111
26.375,-2.4858615,0.7834130906,202.2994341
26.41666667,-3.08835527,0.939018937,201.815955
26.45833333,-3.900513842,1.28564897,202.1058057
26.5,-4.687216424,1.703009984,202.3386962
26.54166667,-5.104580288,1.89511404,201.019328
26.58333333,-5.920988987,2.053904121,201.5351887
26.625,-6.776333578,2.321980726,202.3660701
26.66666667,-7.50207135,2.638267777,202.6504476
26.70833333,-8.035228424,2.857152414,201.4460575
26.75,-8.902024718,2.972362423,201.8987905
26.79166667,-9.762738977,3.137584528,202.4284331
26.83333333,-10.25318943,3.36945517,202.7613651
26.875,-10.90104133,3.680530114,202.7983067
26.91666667,-11.67940882,3.816395762,202.6673587
26.95833333,-12.415699,3.967116115,202.9647111
27,-12.98603023,4.104595622,202.9937898
27.04166667,-13.81784678,4.54149975,204.055621
27.08333333,-14.23812318,4.72215592,203.0826699
27.125,-14.9355838,4.841846594,202.4179209
27.16666667,-15.74698923,4.913368003,203.1885615
27.20833333,-16.10468451,4.966804476,203.0875
27.25,-16.82902789,5.085365426,203.3242166
27.29166667,-17.45027411,5.278639597,203.4670692
27.33333333,-18.19675882,5.412276376,204.2129647
27.375,-18.96757029,5.617831061,203.8198051
27.41666667,-19.72849772,5.761485022,203.3514873
27.45833333,-20.22179871,5.831247338,202.9129401
27.5,-20.92743358,5.909220538,203.0073754
27.54166667,-21.77957776,5.967526035,203.0515764
27.58333333,-22.2406915,6.014300064,203.8799683
27.625,-22.93088521,6.099733571,204.096981
27.66666667,-23.77562927,6.124721053,203.7894777
27.70833333,-24.47620784,6.297469046,203.8471429
27.75,-25.04555686,6.397858595,204.2288774
27.79166667,-25.79096438,6.600818035,204.3982444
27.83333333,-26.34680301,6.591757683,203.4422173
27.875,-26.96627866,6.679739521,203.5523514
27.91666667,-27.83493296,6.780859435,203.8109905
27.95833333,-28.26823075,6.818039824,203.6211893
28,-28.92368155,6.848041872,203.5660921
28.04166667,-29.77358407,6.8546051,203.2468644
28.08333333,-30.27452527,6.877181457,204.1144286
28.125,-31.02381309,6.939038198,204.0199143
28.16666667,-31.7879988,6.929792609,204.0076171
28.20833333,-32.18775116,6.948951182,203.9588386
28.25,-32.95193991,6.939846618,204.2266519
28.29166667,-33.83871094,6.951034792,203.8282006
28.33333333,-34.6957552,6.985074625,204.2050158
28.375,-35.15435714,6.957414841,204.2999842
28.41666667,-35.99729667,6.958028822,203.9201804
28.45833333,-36.85603575,6.932838338,204.1789335
28.5,-37.62164725,6.933700743,203.8086656
28.54166667,-38.07453085,6.947770396,204.0763133
28.58333333,-38.92152848,6.92534637,204.2340446
28.625,-39.84608246,6.903202024,203.5656561
28.66666667,-40.5030429,6.882779954,203.9889748
28.70833333,-41.12317304,6.874771865,203.0609129
28.75,-41.94344745,6.849586259,203.8088082
28.79166667,-42.83489449,6.832374754,202.9079652
28.83333333,-43.44673591,6.788555808,203.1336867
28.875,-44.07473296,6.782524877,203.165582
28.91666667,-44.89742913,6.727206728,203.059288
28.95833333,-45.78521067,6.690775741,202.5848892
29,-46.49593051,6.614533059,201.9920538
29.04166667,-47.06785348,6.591002101,202.1743866
29.08333333,-47.83563999,6.445878686,202.3608147
29.125,-48.58583192,6.380086856,203.0871474
29.16666667,-49.10017837,6.19069699,202.5044618
29.20833333,-49.7737675,6.111132483,202.7935426
29.25,-50.15381479,6.035548411,202.7284858
29.29166667,-50.76104368,5.979338218,202.8585791
29.33333333,-51.15282268,5.939983196,202.3921556
29.375,-51.83863928,5.872953086,202.5547848
29.41666667,-52.07499304,5.883201135,201.9388486
29.45833333,-52.60290586,5.844630923,201.8264416
29.5,-52.92771499,5.831684828,201.4180543
29.54166667,-53.08919606,5.811764599,201.5130631
29.58333333,-53.62316973,5.766501162,201.8643344
29.625,-53.89134936,5.78661565,201.5562821
29.66666667,-54.05630238,5.717544886,201.7789114
29.70833333,-54.47992981,5.700290492,201.9140253
29.75,-54.80783566,5.715104868,201.6427097
29.79166667,-54.93950594,5.693267177,201.1278639
29.83333333,-55.03297238,5.743944611,201.5374684
29.875,-55.03575018,5.751375524,201.5513587
29.91666667,-55.08457452,5.736418646,201.3458222
29.95833333,-55.11905219,5.743154717,201.0111835
30,-55.22494705,5.747771626,201.3084222
30.04166667,-55.47156526,5.718612537,201.0727532
30.08333333,-55.65343708,5.748970159,200.9926913
30.125,-55.72409943,5.753197645,200.8526486
30.16666667,-55.81783336,5.766414661,201.152388
30.20833333,-55.86577627,5.801362044,201.8503861
30.25,-55.9089494,5.797708327,201.277653
30.29166667,-55.97248112,5.799491626,201.310653
30.33333333,-55.97295103,5.816860109,201.4522381
30.375,-56.03920437,5.806320813,201.2919524
30.41666667,-56.42871442,5.823240965,201.5563206
30.45833333,-56.80857392,5.83256936,200.9767532
30.5,-56.99129045,5.87209524,201.6535063
30.54166667,-57.50198225,5.882404902,201.2994808
30.58333333,-57.87561991,5.93160169,201.3748516
30.625,-58.11106976,5.966136435,201.5100063
30.66666667,-58.74944717,6.035830081,201.4466783
30.70833333,-58.98564703,6.111593103,201.9135524
30.75,-59.60269669,6.231912224,202.2971051
30.79166667,-60.01143936,6.337084198,202.1378045
30.83333333,-60.72235938,6.59498223,202.9131741
30.875,-61.00582976,6.70637395,201.914115
30.91666667,-61.47132799,6.761664574,201.8719937
30.95833333,-61.83479434,6.858913637,202.1816026
31,-61.98136255,6.913111503,201.9577057
31.04166667,-62.02723961,6.920091853,201.7760413
31.08333333,-62.07466253,6.931461932,202.3608921
31.16666667,-62.27946654,6.958263696,202.5016975
31.20833333,-62.45452769,6.991493971,202.2123797
31.29166667,-62.77033198,7.021911327,202.6968758
31.33333333,-62.83383957,7.067397687,203.0598
31.375,-62.88214512,7.076887062,202.8111044
31.41666667,-62.94826003,7.108841322,202.9648675
31.45833333,-63.0241503,7.152350225,203.2392548
31.5,-63.07402724,7.216413723,203.1701175
31.54166667,-63.18947073,7.31736321,202.9915316
31.58333333,-63.30214157,7.242542241,202.8833196
31.625,-63.25665044,7.258893632,203.4973556
31.66666667,-62.98941265,7.048600826,203.0469525
31.70833333,-62.92802849,6.982998023,203.6259937
31.75,-62.87321635,6.937633863,203.7278734
31.79166667,-62.82343655,6.92668367,203.5003038
31.83333333,-62.80274309,6.874747537,203.8144322
31.875,-62.74712648,6.852826799,203.7794937
31.91666667,-62.78605852,6.873019095,203.7232975
31.95833333,-62.8188923,6.866655215,203.6076677
32,-62.82981993,6.878698602,204.0551483
32.04166667,-62.8219142,6.878358985,203.9377066
32.08333333,-62.83996051,6.872357272,203.9110126
32.125,-62.81830754,6.886723116,203.9721009
32.16666667,-62.81813915,6.86914249,203.8644151
32.20833333,-62.85251504,6.877089165,203.8972965
32.25,-62.82339858,6.876014375,204.1850786
32.29166667,-62.85683741,6.879210661,203.7315584
32.33333333,-62.85474677,6.869895409,203.991827
32.375,-62.86838434,6.88813702,204.0155252
32.41666667,-62.85639898,6.865328627,204.0239686
32.45833333,-62.86772267,6.875652699,203.6176164
32.5,-62.86554233,6.876388088,203.9190503
32.54166667,-62.85456151,6.869494323,203.9579969
32.58333333,-62.81458792,6.853496978,203.9271761
32.625,-62.8020257,6.844689635,203.6480918
32.66666667,-62.77409211,6.846811262,203.169265
32.70833333,-62.76697793,6.801704654,203.4496962
32.75,-62.71084382,6.762201406,203.2231392
32.79166667,-62.63185045,6.756238597,203.4986044
32.83333333,-62.49060217,6.687189676,203.4373962
32.875,-62.30140924,6.675443666,203.0139612
32.91666667,-62.13003747,6.63965996,203.0716911
32.95833333,-62.0699207,6.654557048,202.8277048
33,-62.00215691,6.623320687,202.2183608
33.04166667,-61.97147004,6.627829637,202.5505142
33.08333333,-61.89732458,6.617651341,202.149511
33.125,-61.87969963,6.604618443,202.1236134
33.16666667,-61.872865,6.569081103,202.451
33.20833333,-61.78334732,6.548633836,202.4524808
33.25,-61.75358286,6.502561174,201.6242283
33.29166667,-61.57527511,6.427595142,202.4797742
33.33333333,-61.53787091,6.510700172,202.7197803
33.375,-61.50102683,6.475277081,201.6219421
33.41666667,-61.4519031,6.469176788,202.313791
33.45833333,-61.47859999,6.487149251,202.1072436
33.5,-61.50512996,6.489646623,201.7589678
33.54166667,-61.54654211,6.581097577,202.3854437
33.58333333,-61.50701952,6.594374569,201.2230732
33.625,-61.5664379,6.61852039,200.8239393
33.66666667,-61.58237424,6.625129661,201.2354395
33.70833333,-61.61926759,6.653985423,201.1573694
33.75,-61.64578152,6.653633257,201.2219679
33.79166667,-61.66523704,6.67090564,201.1200865
33.83333333,-61.68601023,6.701224229,200.8175399
33.875,-61.70946285,6.704728048,201.0957994
33.91666667,-61.70141569,6.737285766,200.921621
33.95833333,-61.72511846,6.731069256,200.9403143
34,-61.73758363,6.741486443,200.9408101
34.04166667,-61.76332173,6.740743568,201.1509937
34.08333333,-61.58029544,6.716755816,201.3260095
34.125,-61.21647733,6.581569622,200.6689135
34.16666667,-60.84627249,6.468789701,200.911373
34.20833333,-60.17575573,6.1086628,202.0155417
34.25,-59.86358662,5.996839138,201.8068774
34.29166667,-59.29872005,5.839783617,201.7277994
34.33333333,-58.89021689,5.657069632,201.6971111
34.375,-58.22622246,5.305949283,202.3077714
34.41666667,-57.8285035,4.978669994,202.7158133
34.45833333,-57.07037473,4.790049165,202.8412247
34.5,-56.71866221,4.451304133,202.5448259
34.54166667,-56.05917548,4.038896521,203.1623686
34.58333333,-55.78686801,3.843431056,203.6311234
34.625,-55.14985375,3.545104499,203.4739716
34.66666667,-54.79203707,3.140557629,202.990609
34.70833333,-54.10768309,2.862721566,203.1444196
34.75,-53.81883332,2.66571207,202.5676132
34.79166667,-53.33224168,2.10473467,203.1333556
34.83333333,-52.93290932,1.734632085,203.1880476
34.91666667,-52.02085117,0.7891490057,202.7568133
34.95833333,-51.74525218,0.2564920895,202.9073968
35,-51.07800707,-0.1386997949,202.8561709
35.04166667,-50.84330243,-0.6324799109,201.9682871
35.08333333,-50.49792101,-1.118036229,201.890115
35.125,-50.07613837,-1.715975893,202.1169774
35.16666667,-49.8732632,-2.182429871,202.1600633
35.20833333,-49.61885522,-2.713484133,202.6977987
35.25,-49.21176875,-3.13328475,203.2359393
35.29166667,-48.9410573,-3.703595625,202.835788
35.33333333,-48.78430048,-4.219625552,202.2888228
35.375,-48.34386583,-5.018391956,203.1173722
35.41666667,-47.99845747,-5.364021796,202.4406435
35.45833333,-47.88096446,-6.081580166,201.7736139
35.5,-47.7967102,-6.511017012,202.694511
35.54166667,-47.67540252,-7.146485627,203.4534984
35.58333333,-47.30054892,-7.920810809,203.8277587
35.625,-47.11387523,-8.284295841,202.2663734
35.66666667,-46.96677665,-9.032144739,202.1776413
35.70833333,-46.93003591,-9.49130137,202.4953924
35.75,-46.87349556,-10.09817155,202.2612581
35.79166667,-46.83333986,-10.83774962,203.0278145
35.83333333,-46.83591947,-11.16340132,203.1262215
35.91666667,-46.83735554,-12.16806692,203.1362975
35.95833333,-46.76662369,-12.77460018,203.5473956
36,-46.86167091,-13.19536594,203.4582013
36.04166667,-46.87476436,-14.01864336,204.0865016
36.08333333,-46.89288152,-14.41213658,203.7174409
36.16666667,-46.99624709,-15.38631772,203.617639
36.20833333,-47.01620027,-16.10346445,203.5916297
36.25,-47.13978683,-16.79839025,203.6349395
36.29166667,-47.21745494,-17.18611461,203.0586782
36.33333333,-47.53638579,-17.76203615,203.3839211
36.375,-47.75534699,-18.1750587,203.8702949
36.41666667,-47.85521423,-18.69878224,204.1250696
36.45833333,-47.95239636,-19.14157566,203.9004222
36.5,-48.11916544,-19.75713065,204.0522413
36.54166667,-48.52599722,-20.1432071,204.0356962
36.58333333,-48.80899826,-20.62895688,204.2573419
36.625,-48.97349656,-21.12775041,203.8990192
36.66666667,-49.15833793,-21.47956438,203.9581306
36.70833333,-49.63353287,-22.05288965,203.5468232
36.75,-49.83363118,-22.40312382,203.7036751
36.79166667,-49.97955786,-22.99813464,203.9043834
36.83333333,-50.19027792,-23.22662506,203.1816646
36.875,-50.72426239,-23.60843954,203.3553943
36.91666667,-50.97005231,-24.05420543,203.9934936
36.95833333,-51.30374929,-24.28720952,204.0653797
37,-51.80904509,-24.77519024,203.5686051
37.04166667,-52.03812636,-25.09151446,203.6480789
37.08333333,-52.55360519,-25.549347,203.8243503
37.125,-52.9184862,-26.01880807,203.4973802
37.16666667,-53.17245305,-26.20038095,203.3859114
37.20833333,-53.77208945,-26.59623641,203.3723849
37.25,-53.99102473,-27.00820922,203.3162276
37.29166667,-54.77816837,-27.15220621,203.6213608
37.33333333,-55.06316089,-27.31981146,203.3304367
37.375,-55.68090506,-27.74122455,203.5388386
37.41666667,-56.00833925,-28.04786025,203.0895111
37.45833333,-56.55349726,-28.21672834,203.24225
37.5,-56.95239652,-28.47065482,203.2756206
37.54166667,-57.56909654,-28.80154358,203.2871342
37.58333333,-57.97991626,-29.01838016,203.1948333
37.625,-58.59086188,-29.15297206,203.2646677
37.66666667,-58.97597201,-29.25085858,203.1025064
37.70833333,-59.40640542,-29.37493098,202.723873
37.75,-59.87050552,-29.4811934,202.9316474
37.79166667,-60.52182764,-29.75662331,202.7896955
37.83333333,-61.05333335,-29.96260387,202.925074
37.875,-61.73443328,-30.07313137,203.1522057
37.91666667,-62.13965792,-30.09801327,203.3046551
37.95833333,-62.80948119,-30.12861722,203.4090409
38,-63.10259683,-30.15313489,203.352761
38.04166667,-63.86830933,-30.1742436,203.4026038
38.08333333,-64.51847158,-30.20035026,203.2930347
38.125,-64.95073865,-30.20549518,203.2455659
38.16666667,-65.50689049,-30.17456966,202.9688381
38.20833333,-65.97427794,-30.15676212,203.2991158
38.25,-66.72627422,-30.15171081,203.2458413
38.29166667,-67.15198011,-30.12390406,203.4887753
38.33333333,-67.83747778,-30.07162133,203.4479338
38.375,-68.16031296,-30.04152209,203.217142
38.41666667,-68.81824036,-29.99115057,203.3270633
38.45833333,-69.09773727,-29.921611,203.2456476
38.5,-69.81647172,-29.75576726,203.5038413
38.54166667,-70.1283813,-29.51207218,203.0881804
38.58333333,-70.69421015,-29.35205952,203.1630032
38.625,-70.97064209,-29.23107391,203.2966667
38.66666667,-71.34925647,-29.15050908,203.533746
38.70833333,-71.86147195,-29.07556849,203.7902667
38.75,-72.06652547,-28.99070658,203.476858
38.79166667,-72.70306183,-28.79892155,204.1271867
38.83333333,-72.99905468,-28.47843424,204.0555854
38.875,-73.45355968,-28.22146717,204.1284682
38.91666667,-73.86242472,-28.07196387,204.0218039
38.95833333,-74.07763231,-27.94743913,203.910735
39,-74.47128015,-27.69835148,203.6072197
39.04166667,-74.88198816,-27.4049,203.6283065
39.08333333,-75.04791338,-27.21722945,204.0009776
39.125,-75.63931417,-27.09927251,204.1058349
39.16666667,-75.9417271,-26.88770673,204.3092381
39.20833333,-76.21779813,-26.44688617,204.3605918
39.25,-76.75358322,-26.15668825,204.2339678
39.29166667,-76.98659659,-25.94110643,204.4769683
39.33333333,-77.15539357,-25.53793494,203.8510222
39.375,-77.22124641,-25.47994225,204.3542212
39.41666667,-77.18989711,-25.43053847,204.5287588
39.45833333,-77.15858713,-25.40618114,204.5190224
39.5,-77.11518729,-25.37789272,204.6538562
39.54166667,-77.10703204,-25.36923634,204.680639
39.58333333,-77.08322475,-25.35963835,204.5318063
39.625,-77.08993705,-25.33357195,204.997873
39.66666667,-77.04694476,-25.30520563,204.6501044
39.70833333,-77.05528941,-25.30262437,204.5806772
39.75,-77.0136981,-25.25960001,204.4548101
39.79166667,-77.02366126,-25.26944135,204.5939905
39.83333333,-77.01132726,-25.26579917,204.2685111
39.875,-77.01373201,-25.24850647,204.5465601
39.91666667,-77.01155959,-25.25632609,204.6285683
39.95833333,-76.98325639,-25.27094766,204.6654873
40,-76.96835613,-25.29856643,204.4651582
40.04166667,-76.94837551,-25.32279601,204.7020095
40.08333333,-76.9253417,-25.37012818,204.7622934
40.125,-76.88067599,-25.41780234,204.4210757
40.16666667,-76.85698801,-25.45042355,204.2798141
40.20833333,-76.81801772,-25.61454894,204.582375
40.25,-76.76467387,-25.71662473,204.0522045
40.29166667,-76.73686474,-25.89014829,204.3325127
40.33333333,-76.67558872,-26.02860105,204.0347184
40.375,-76.63154988,-26.06794313,204.0671735
40.41666667,-76.57739547,-26.10865936,204.0808864
40.45833333,-76.49909569,-26.1796377,203.8744537
40.5,-76.3599304,-26.20114198,203.4740839
40.54166667,-76.21225135,-26.2644527,203.7564249
40.58333333,-76.0931678,-26.37095617,204.1756646
40.625,-75.94273223,-26.74102597,203.7719143
40.66666667,-75.83949715,-26.98863042,203.7010095
40.70833333,-75.7043083,-27.10909172,203.9547911
40.75,-75.49162379,-27.27470373,203.7744508
40.79166667,-75.14668818,-27.56889473,203.3373505
40.83333333,-74.98099851,-27.91568746,203.867375
40.875,-74.91930158,-28.15027012,203.394619
40.91666667,-74.82815744,-28.34604563,204.0196635
41,-74.46962755,-29.02723887,203.0797675
41.04166667,-74.19874886,-29.19510904,203.2419172
41.08333333,-74.02336963,-29.33382001,203.0444778
41.16666667,-73.84025948,-30.06453965,202.7350789
41.20833333,-73.71447689,-30.37768724,202.4399243
41.25,-73.53574008,-30.81449657,202.9705751
41.29166667,-73.30845482,-31.12876014,202.5099614
41.375,-72.94259586,-32.03381015,202.7423556
41.41666667,-72.86608375,-32.1758769,201.9903101
41.45833333,-72.72752911,-32.48597831,202.1845741
41.5,-72.52487969,-32.88861344,201.6631929
41.54166667,-72.20029526,-33.16212563,202.0593578
41.58333333,-72.0306686,-33.49381675,202.4096719
41.625,-71.9471349,-33.98814823,202.2271474
41.66666667,-71.86890243,-34.17887465,202.1579272
41.70833333,-71.80805184,-34.6973399,202.2880442
41.75,-71.75056446,-35.04478887,201.7754905
41.79166667,-71.66209248,-35.24402599,201.3553861
41.83333333,-71.51322965,-35.52866534,201.2867492
41.875,-71.29134246,-35.954058,201.0067878
41.91666667,-71.10272287,-36.1834389,201.0273006
41.95833333,-71.09104408,-36.55946901,201.838
42,-70.97575821,-36.97024472,201.3141885
42.04166667,-70.93588304,-37.18708731,201.7703734
42.08333333,-70.89233131,-37.68189457,201.4062286
42.125,-70.85330141,-38.05407502,200.6137079
42.16666667,-70.80090627,-38.25810811,199.9938924
42.20833333,-70.74046654,-38.6263124,199.9739905
42.25,-70.71579381,-39.05456689,199.5712652
42.29166667,-70.66554626,-39.24462551,199.7092753
42.33333333,-70.61243629,-39.72214003,199.5816825
42.375,-70.50730813,-40.12580549,199.3821314
42.41666667,-70.38071257,-40.50245185,200.2363794
42.45833333,-70.2517921,-40.92427074,200.1382971
42.5,-70.1750023,-41.1805565,200.5031962
42.54166667,-70.11213688,-41.44073381,200.1305158
42.58333333,-70.01526122,-41.92072599,200.1548914
42.625,-69.99932428,-42.20311572,200.2031044
42.66666667,-69.94163658,-42.54204704,199.9230318
42.70833333,-69.91101359,-43.06275057,199.9468818
42.75,-69.91799992,-43.27563346,199.2923057
42.79166667,-69.88935673,-43.75505453,199.5541361
42.83333333,-69.8723301,-44.09719242,198.9593829
42.875,-69.84798956,-44.35528858,199.1816918
42.91666667,-69.82685045,-44.8515076,199.0886178
42.95833333,-69.81635962,-45.08517733,199.0565316
43,-69.79996545,-45.30112662,198.6207161
43.04166667,-69.79811423,-45.89540409,198.8478323
43.08333333,-69.81729353,-46.19505156,198.3156088
43.125,-69.7905234,-46.69932743,198.2060127
43.16666667,-69.79477338,-47.02957741,198.6533481
43.20833333,-69.83283016,-47.22161365,198.5462032
43.25,-69.79280455,-47.6090686,197.957694
43.29166667,-69.82333544,-48.03877305,197.7064728
43.33333333,-69.83083217,-48.2430083,197.8034019
43.375,-69.84902168,-48.60148346,197.640746
43.41666667,-69.83442937,-49.02686196,197.5391693
43.45833333,-69.87534398,-49.26619577,197.0563048
43.5,-69.89678418,-49.84538628,197.6689429
43.54166667,-69.8978077,-50.08710796,197.4205818
43.58333333,-69.91858479,-50.28552405,197.3306341
43.625,-69.93605992,-50.860258,196.4233323
43.66666667,-69.95057641,-51.08435793,197.2703533
43.70833333,-69.96207645,-51.34835479,196.9620764
43.75,-69.98259429,-51.8723243,197.0751767
43.79166667,-69.99952258,-52.17612224,197.1439013
43.83333333,-70.03964734,-52.50795064,197.0632437
43.875,-70.0778855,-52.99713787,196.4075434
43.91666667,-70.08534455,-53.19146157,197.6809241
43.95833333,-70.15811777,-53.47669512,196.881388
44,-70.20864016,-53.96105714,196.6814968
44.04166667,-70.22737054,-54.18058372,197.1925873
44.08333333,-70.30107104,-54.49015811,197.2546962
44.125,-70.37399674,-54.95049319,197.232932
44.20833333,-70.58526322,-55.6217098,197.5879054
44.25,-70.73313977,-56.01014193,195.962742
44.29166667,-70.79119549,-56.19453184,194.9180886
44.33333333,-70.85955289,-56.48693119,194.7715962
44.375,-70.91638027,-56.94956435,194.2650449
44.41666667,-70.93482149,-57.17335476,194.4275924
44.45833333,-71.02157835,-57.45353414,195.2650601
44.5,-71.05149912,-57.99703961,194.9689522
44.54166667,-71.1505559,-58.32037158,195.7985253
44.58333333,-71.26769673,-58.77400009,195.3999016
44.625,-71.35292484,-59.06459912,195.6913323
44.66666667,-71.64034352,-59.25884135,195.5269464
44.70833333,-71.72545122,-59.57817336,193.7531342
44.75,-71.83114345,-59.94632495,193.1924872
44.79166667,-71.89155882,-60.15195111,194.0662405
44.83333333,-71.94010984,-60.4195732,194.3557013
44.875,-72.05956139,-60.94832114,194.3416656
44.91666667,-72.23258434,-61.14618237,195.0786178
44.95833333,-72.39906689,-61.35860806,194.6268667
45,-72.60020241,-61.80472288,193.5556102
45.04166667,-72.86079449,-62.11421171,193.6629393
45.08333333,-72.92270802,-62.30976584,193.2790314
45.125,-73.05082278,-62.83196261,192.6576582
45.16666667,-73.19836005,-63.12435642,193.4034826
45.20833333,-73.4653372,-63.37709228,193.6034371
45.25,-73.66249346,-63.78732572,192.2113782
45.29166667,-73.8303131,-64.1722261,192.1326762
45.33333333,-73.89723566,-64.46611737,192.7291709
45.375,-73.98768509,-64.9390793,192.4025591
45.41666667,-74.08691262,-65.14692043,192.956962
45.45833333,-74.22195068,-65.32938024,192.3161667
45.5,-74.40081101,-65.74362909,192.9180667
45.54166667,-74.72676251,-66.03928731,193.4171763
45.58333333,-74.86870036,-66.24683183,192.5796139
45.625,-74.96370586,-66.58833226,191.8408228
45.66666667,-75.07724331,-67.01071041,192.3112222
45.70833333,-75.33657593,-67.24425607,192.9235443
45.75,-75.69270492,-67.70636556,191.7733746
45.79166667,-75.90030835,-68.02514421,191.4400701
45.83333333,-75.98079388,-68.22181328,192.215293
45.875,-76.14903308,-68.48058002,191.6413556
45.91666667,-76.32964609,-68.8651331,191.5310193
45.95833333,-76.72385812,-69.08910829,191.8300254
46,-76.88405016,-69.26557693,191.2768449
46.04166667,-77.00995455,-69.53635866,190.7637905
46.08333333,-77.11917596,-69.91975278,190.4174013
46.125,-77.38409627,-70.20002641,190.7425363
46.16666667,-77.64593868,-70.45300295,191.2571278
46.25,-77.98561335,-71.09047569,190.5109615
46.29166667,-78.21867964,-71.25009937,191.6551778
46.33333333,-78.63377562,-71.59080083,190.8709968
46.375,-78.91369075,-71.95662341,189.6539776
46.41666667,-79.03718831,-72.14016856,190.1915064
46.45833333,-79.40452861,-72.32066171,190.5562794
46.5,-79.72372758,-72.81181702,189.1321474
46.54166667,-79.91692142,-73.096214,190.5374177
46.58333333,-80.02634541,-73.27899681,190.1461302
46.625,-80.27579406,-73.67809993,190.4521456
46.66666667,-80.62082729,-74.03076231,190.5901274
46.70833333,-80.83971533,-74.16322449,190.0295868
46.75,-80.97681336,-74.31694533,190.2795063
46.79166667,-81.2715927,-74.63317749,189.9835016
46.83333333,-81.75465284,-75.00779358,190.3753269
46.875,-81.96786456,-75.17951225,189.6719335
46.91666667,-82.17238344,-75.39964351,189.6981143
46.95833333,-82.6454755,-75.83860497,189.4012236
47,-82.88354655,-76.12945073,189.3387166
47.04166667,-83.03270075,-76.29984741,189.2562075
47.08333333,-83.41495949,-76.70989458,188.9425615
47.125,-83.82010253,-77.02833838,189.4555481
47.16666667,-83.98654043,-77.23566236,188.9610254
47.20833333,-84.53171779,-77.54465705,189.104619
47.25,-84.94471331,-77.99786041,188.547717
47.29166667,-85.22805032,-78.1570098,188.9664778
47.33333333,-85.75168309,-78.5663034,188.2913608
47.375,-86.00513397,-79.06257073,188.002836
47.41666667,-86.55602838,-79.41226988,189.0715222
47.45833333,-86.96188102,-79.93287916,188.498754
47.5,-87.58964722,-80.18867181,190.0882
47.54166667,-87.94496322,-80.51618974,187.6566134
47.58333333,-88.5016709,-81.03391695,188.0347692
47.625,-88.88153352,-81.30532613,187.4690032
47.66666667,-89.17353523,-81.84968582,187.9986095
47.70833333,-89.73975384,-82.16716507,188.2036424
47.75,-89.95639889,-82.54109573,188.3674794
47.79166667,-90.62768047,-83.05810429,189.1449649
47.83333333,-90.93373453,-83.30652304,187.9675331
47.875,-91.27727006,-83.90220149,187.4214051
47.91666667,-91.76168664,-84.22442423,188.2688449
47.95833333,-92.01311584,-84.82428824,187.9707184
48,-92.20542429,-85.20807987,188.7665759
48.04166667,-92.75361942,-85.78788313,189.4318924
48.08333333,-92.99387336,-86.136963,189.3143196
48.125,-93.4991679,-86.48058037,189.650242
48.16666667,-93.90957227,-87.02260804,187.8169711
48.20833333,-94.13161318,-87.33655302,189.0460828
48.25,-94.60341816,-88.01406729,189.2094127
48.29166667,-94.82077898,-88.30770364,188.6741714
48.33333333,-95.04114835,-88.99573765,188.6762152
48.375,-95.17282351,-89.25993362,189.5300127
